"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0098581";"detection of external biotic stimulus";"5/415";"38/28905";0.131578947368421;9.16455294863665;6.07827269156381;0.000202354787793847;0.00216816708915956;0.00148454482020504;"H2-D1/H2-Q6/Lbp/H2-Q4/H2-Q7";5
"GO:0042692";"muscle cell differentiation";"18/415";"476/28905";0.0378151260504202;2.63384630960818;4.33801135162221;0.000207717613466082;0.00221947991405195;0.00151967873067945;"Cyp26b1/Lama2/Eng/Col14a1/Ramp2/C3/Cxcl9/Ccl8/Cxcl10/Myorg/Ank2/Cxcl12/Lamb2/Pi16/Fgf10/Mymk/Ntf3/Ednrb";18
"GO:0032675";"regulation of interleukin-6 production";"10/415";"173/28905";0.0578034682080925;4.02604638206003;4.81806329610071;0.000212958917288917;0.00226921512967914;0.0015537324514975;"Lbp/Il17ra/Vegfd/Unc93b1/Trim30a/Ifih1/Ptpn6/Tmem106a/Pycard/Fcer1g";10
"GO:0002720";"positive regulation of cytokine production involved in immune response";"8/415";"112/28905";0.0714285714285714;4.9750430292599;5.08702866581377;0.000218661028636424;0.00232357378781783;0.00159095184513951;"B2m/H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Pycard/Fcer1g";8
"GO:0016485";"protein processing";"13/415";"279/28905";0.046594982078853;3.24536857105843;4.54847912221313;0.000220274709773694;0.00233430843124561;0.00159830185952592;"Clec3b/Ifi207/Ifi203/Gsn/C1ra/Ifi205/Ace/Anpep/Mndal/Ctsh/Casp12/Pycard/Ifi206";13
"GO:0055123";"digestive system development";"9/415";"142/28905";0.0633802816901408;4.41447480061089;4.922750120371;0.000221347271913772;0.00233926570426904;0.00160169610622677;"Rarres2/Cdkn1c/Tcf21/Nkx2-3/Fgf10/Hrh2/Ednrb/Sox10/Ptk6";9
"GO:0034764";"positive regulation of transmembrane transport";"12/415";"243/28905";0.0493827160493827;3.43953592146363;4.60907639250394;0.000224818201633645;0.0023694735801606;0.00162237945019433;"C3/Ephb2/Cxcl9/Cxcl10/Ank2/Aoc3/Slc36a2/Gpc3/Agtr1a/Atp1b2/Scn1b/Gip";12
"GO:0045862";"positive regulation of proteolysis";"15/415";"357/28905";0.0420168067226891;2.92649589956465;4.42049751748226;0.000228987289958053;0.00240685553684171;0.00164797488997272;"Ngfr/Clec3b/Ifi207/Ifi203/Gsn/Dapk1/Ifi205/Mndal/Stat1/Ctsh/Col4a3/Psme2/Rgma/Pycard/Ifi206";15
"GO:0032611";"interleukin-1 beta production";"8/415";"113/28905";0.0707964601769911;4.93101609979742;5.05318182526842;0.000232419725787097;0.00242972837660674;0.00166363593194975;"Ifi207/Ifi203/Ifi205/Ccl19/Mndal/Tmem106a/Pycard/Ifi206";8
"GO:0032755";"positive regulation of interleukin-6 production";"8/415";"113/28905";0.0707964601769911;4.93101609979742;5.05318182526842;0.000232419725787097;0.00242972837660674;0.00166363593194975;"Lbp/Il17ra/Vegfd/Unc93b1/Ifih1/Tmem106a/Pycard/Fcer1g";8
"GO:0007188";"adenylate cyclase-modulating G protein-coupled receptor signaling pathway";"12/415";"244/28905";0.0491803278688525;3.42543946276911;4.59194292105675;0.000233447489013321;0.0024338945754812;0.00166648852988371;"Ramp2/Cxcl9/Pth1r/Lpar1/Cxcl10/Ptgir/Calcrl/Grm8/Gabbr2/Gip/Ramp1/Adora2a";12
"GO:0060191";"regulation of lipase activity";"6/415";"61/28905";0.0983606557377049;6.85087892553822;5.52096613533661;0.000240848030717688;0.00250430156670972;0.0017146962232193;"Ccl5/Pla2r1/Lpar1/Agtr1a/Nr1h3/Ang";6
"GO:0072001";"renal system development";"15/415";"359/28905";0.0417827298050139;2.91019230123838;4.39550199947145;0.000243068207910355;0.00252061079945645;0.00172586316100594;"Col4a4/Ace/Osr2/Stat1/Cdkn1c/Tcf21/Gpc3/Col4a3/Lamb2/Agtr1a/Tbc1d32/Fgf10/Robo2/Ednrb/Ift27";15
"GO:0048245";"eosinophil chemotaxis";"4/415";"22/28905";0.181818181818182;12.6637458926616;6.60518578834566;0.000249581655726098;0.00258123487793729;0.00176737249030921;"Ccl11/Ccl5/Ccl8/Dapk2";4
"GO:0001787";"natural killer cell proliferation";"5/415";"40/28905";0.125;8.70632530120482;5.88638075181454;0.000259104440557696;0.00266546802148183;0.00182504695532801;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7";5
"GO:0110110";"positive regulation of animal organ morphogenesis";"5/415";"40/28905";0.125;8.70632530120482;5.88638075181454;0.000259104440557696;0.00266546802148183;0.00182504695532801;"Ngfr/Ar/Cd34/Fgf10/Robo2";5
"GO:0042269";"regulation of natural killer cell mediated cytotoxicity";"7/415";"87/28905";0.0804597701149425;5.60407145824678;5.19070755489296;0.000260386115530099;0.00267154773175178;0.00182920973523308;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap1/Tap2";7
"GO:0006869";"lipid transport";"17/415";"447/28905";0.0380313199105145;2.64890434220102;4.24037078558567;0.000289754325710502;0.00296499929060376;0.00203013612778508;"Apod/Abca8a/Lbp/Ace/Pla2r1/Spns2/Fzd4/Agtr1a/Plscr4/Slc10a6/Pltp/Nr1h3/Abcd1/Hrh2/Ces1d/Atp8b1/Lipg";17
"GO:0001933";"negative regulation of protein phosphorylation";"14/415";"326/28905";0.0429447852760736;2.9911301648311;4.36356787353269;0.00029471377654118;0.00300779126032001;0.00205943580552037;"Gbp4/Deptor/Ephb2/Pid1/Cdkn1c/Parp14/Ptpn6/Socs1/Ntf3/Samsn1/Pycard/Ptk6/Gadd45g/Ptprc";14
"GO:0034765";"regulation of monoatomic ion transmembrane transport";"15/415";"366/28905";0.040983606557377;2.85453288564092;4.3093572980949;0.000298404765180899;0.00303263892687077;0.00207644901213924;"Hpca/Atp1a2/Fxyd6/Ephb2/Cxcl9/Cxcl10/Ank2/Rrad/Slc36a2/Ptpn6/Agtr1a/Atp1b2/Scn1b/Coro1a/Rem1";15
"GO:0035872";"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway";"4/415";"23/28905";0.173913043478261;12.1131482451545;6.43493540751244;0.0002987165023624;0.00303263892687077;0.00207644901213924;"Irgm1/Igtp/Slc15a3/Irgm2";4
"GO:0090287";"regulation of cellular response to growth factor stimulus";"14/415";"327/28905";0.0428134556574924;2.98198297778269;4.35025463723999;0.000303962169178449;0.00307781589105298;0.00210738169648106;"Ngfr/Eng/Vegfd/Cilp/Htra3/Cdkn1c/Fzd4/Htra1/Gpc3/Adamtsl2/Fgf10/Rgma/Sorl1/Dand5";14
"GO:1904062";"regulation of monoatomic cation transmembrane transport";"14/415";"328/28905";0.0426829268292683;2.97289156626506;4.33699197702712;0.00031345831301011;0.0031656834326974;0.00216754463524375;"Hpca/Atp1a2/Fxyd6/Cxcl9/Cxcl10/Ank2/Rrad/Slc36a2/Ptpn6/Agtr1a/Atp1b2/Scn1b/Coro1a/Rem1";14
"GO:0015718";"monocarboxylic acid transport";"10/415";"182/28905";0.0549450549450549;3.82695617635377;4.61739117943821;0.000319907046696178;0.00319741720057059;0.00218927275802417;"Ace/Pla2r1/Slc10a6/Abcd1/Hrh2/Ces1d/Slc16a14/Atp8b1/Slc16a9/Slc16a12";10
"GO:0030183";"B cell differentiation";"10/415";"182/28905";0.0549450549450549;3.82695617635377;4.61739117943821;0.000319907046696178;0.00319741720057059;0.00218927275802417;"Irf8/Pnp/Ptpn6/Pik3r1/Ntrk1/Nkx2-3/Lfng/Il2rg/H2-Ab1/Ptprc";10
"GO:0032635";"interleukin-6 production";"10/415";"182/28905";0.0549450549450549;3.82695617635377;4.61739117943821;0.000319907046696178;0.00319741720057059;0.00218927275802417;"Lbp/Il17ra/Vegfd/Unc93b1/Trim30a/Ifih1/Ptpn6/Tmem106a/Pycard/Fcer1g";10
"GO:0050731";"positive regulation of peptidyl-tyrosine phosphorylation";"10/415";"182/28905";0.0549450549450549;3.82695617635377;4.61739117943821;0.000319907046696178;0.00319741720057059;0.00218927275802417;"Vtn/Ccl5/Fgf7/Parp14/Icam1/Fgf10/Angpt4/Hcls1/Ntf3/Ptprc";10
"GO:0002715";"regulation of natural killer cell mediated immunity";"7/415";"90/28905";0.0777777777777778;5.41726907630522;5.06550321963094;0.000320927868448205;0.00319935308030324;0.00219059825560413;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap1/Tap2";7
"GO:0031589";"cell-substrate adhesion";"15/415";"369/28905";0.040650406504065;2.83132530120482;4.27305938516426;0.000325253941012548;0.0032202423004699;0.00220490111249721;"Apod/Sned1/Vtn/Ecm2/Tnxb/Cd34/Fzd4/Eda/Lamb2/Ptn/Pik3r1/Atp1b2/Coro1a/Itgal/Itga4";15
"GO:0032836";"glomerular basement membrane development";"3/415";"10/28905";0.3;20.8951807228916;7.59439771401825;0.000327112598488335;0.0032202423004699;0.00220490111249721;"Col4a4/Col4a3/Lamb2";3
"GO:0006958";"complement activation, classical pathway";"5/415";"42/28905";0.119047619047619;8.29173838209983;5.70744568069623;0.000327185942110825;0.0032202423004699;0.00220490111249721;"C1ra/Serping1/Svep1/C3/C1s1";5
"GO:0030224";"monocyte differentiation";"5/415";"42/28905";0.119047619047619;8.29173838209983;5.70744568069623;0.000327185942110825;0.0032202423004699;0.00220490111249721;"Ifi207/Ifi203/Ifi205/Mndal/Ifi206";5
"GO:0044546";"NLRP3 inflammasome complex assembly";"5/415";"42/28905";0.119047619047619;8.29173838209983;5.70744568069623;0.000327185942110825;0.0032202423004699;0.00220490111249721;"Irgm1/Igtp/Trim30a/Irgm2/Pycard";5
"GO:0014909";"smooth muscle cell migration";"8/415";"119/28905";0.0672268907563025;4.68239343930343;4.85813754276453;0.000330664176557011;0.00324621582467644;0.00222268519427582;"Vtn/Ccl5/Ace/Lpar1/Pgr/Sema6d/Itga4/Sorl1";8
"GO:0002548";"monocyte chemotaxis";"6/415";"65/28905";0.0923076923076923;6.42928637627433;5.28881770632999;0.000341441962418373;0.00332669398144652;0.00227778861843995;"Ccl11/Ccl5/Ccl8/Cxcl10/Ccl19/Cxcl12";6
"GO:0032633";"interleukin-4 production";"6/415";"65/28905";0.0923076923076923;6.42928637627433;5.28881770632999;0.000341441962418373;0.00332669398144652;0.00227778861843995;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Fcer1g";6
"GO:0060760";"positive regulation of response to cytokine stimulus";"6/415";"65/28905";0.0923076923076923;6.42928637627433;5.28881770632999;0.000341441962418373;0.00332669398144652;0.00227778861843995;"Irgm1/Igtp/Ifih1/Parp14/Irgm2/Ikbke";6
"GO:0007411";"axon guidance";"12/415";"255/28905";0.0470588235294118;3.2776754075124;4.4091655728305;0.000348553618542306;0.00338266112475874;0.00231610934248435;"Ngfr/Lama2/Ephb2/Mycbp2/Cxcl12/Matn2/Lamb2/Sema6d/Scn1b/Ntrk1/Robo2/Ntf3";12
"GO:1903169";"regulation of calcium ion transmembrane transport";"10/415";"184/28905";0.0543478260869565;3.78535882661079;4.57453634624086;0.000348935312507429;0.00338266112475874;0.00231610934248435;"Hpca/Atp1a2/Cxcl9/Cxcl10/Ank2/Rrad/Ptpn6/Agtr1a/Coro1a/Rem1";10
"GO:0050672";"negative regulation of lymphocyte proliferation";"8/415";"120/28905";0.0666666666666667;4.6433734939759;4.82689663307201;0.000349920465545145;0.00338373090182156;0.00231684181924102;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Ptpn6/Lst1/H2-Aa";8
"GO:0002520";"immune system development";"12/415";"256/28905";0.046875;3.26487198795181;4.39304556068337;0.000361061816221075;0.00347409727647542;0.0023787157099037;"H2-D1/Lrrc17/H2-Q6/H2-Q4/H2-T23/Spns2/H2-Q7/Tcf21/Nkx2-3/Fgf10/Cxcr5/Ptprc";12
"GO:0097485";"neuron projection guidance";"12/415";"256/28905";0.046875;3.26487198795181;4.39304556068337;0.000361061816221075;0.00347409727647542;0.0023787157099037;"Ngfr/Lama2/Ephb2/Mycbp2/Cxcl12/Matn2/Lamb2/Sema6d/Scn1b/Ntrk1/Robo2/Ntf3";12
"GO:0002486";"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent";"5/415";"43/28905";0.116279069767442;8.09890725693472;5.62236863468322;0.000365912803553916;0.00349842149030958;0.00239537050825094;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7";5
"GO:0055078";"sodium ion homeostasis";"5/415";"43/28905";0.116279069767442;8.09890725693472;5.62236863468322;0.000365912803553916;0.00349842149030958;0.00239537050825094;"Atp1a2/Scn7a/Slc1a3/Atp1b2/Ednrb";5
"GO:0006639";"acylglycerol metabolic process";"9/415";"152/28905";0.0592105263157895;4.12404882688649;4.66073942462763;0.000366642230541014;0.00349842149030958;0.00239537050825094;"Tnxb/C3/Nr1h3/Nkx2-3/Plpp1/Ces1d/Ang/Lipg/Sorl1";9
"GO:0033627";"cell adhesion mediated by integrin";"7/415";"92/28905";0.0760869565217391;5.29950235725511;4.98510905525276;0.000367207633160727;0.00349842149030958;0.00239537050825094;"Vtn/Ccl5/Fyb2/Ptpn6/Icam1/Itgal/Itga4";7
"GO:0046942";"carboxylic acid transport";"15/415";"374/28905";0.0401069518716578;2.79347335867534;4.21336450256971;0.000374627428322903;0.00356034125983536;0.00243776699769927;"Ntrk2/Ace/Pla2r1/Slc36a2/Slc1a3/Grik1/Slc10a6/Abcd1/Hrh2/Ces1d/Slc16a14/Atp8b1/Slc16a9/Adora2a/Slc16a12";15
"GO:0002718";"regulation of cytokine production involved in immune response";"9/415";"153/28905";0.0588235294117647;4.0970942593905;4.63578095290931;0.000384715140324536;0.00364725039895908;0.00249727371789611;"B2m/H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tril/Pycard/Fcer1g";9
"GO:0032945";"negative regulation of mononuclear cell proliferation";"8/415";"122/28905";0.0655737704918033;4.56725261702548;4.76543499509696;0.000391175838262802;0.00369943311100371;0.00253300324043035;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Ptpn6/Lst1/H2-Aa";8
"GO:0015849";"organic acid transport";"15/415";"376/28905";0.0398936170212766;2.77861445783133;4.18976113859658;0.000396106680307751;0.00373692838885459;0.00255867627125623;"Ntrk2/Ace/Pla2r1/Slc36a2/Slc1a3/Grik1/Slc10a6/Abcd1/Hrh2/Ces1d/Slc16a14/Atp8b1/Slc16a9/Adora2a/Slc16a12";15
"GO:0006638";"neutral lipid metabolic process";"9/415";"154/28905";0.0584415584415584;4.07048975121264;4.61103409205648;0.000403515892826483;0.00378834823653601;0.00259388346027448;"Tnxb/C3/Nr1h3/Nkx2-3/Plpp1/Ces1d/Ang/Lipg/Sorl1";9
"GO:0061844";"antimicrobial humoral immune response mediated by antimicrobial peptide";"9/415";"154/28905";0.0584415584415584;4.07048975121264;4.61103409205648;0.000403515892826483;0.00378834823653601;0.00259388346027448;"B2m/Ccl11/Cxcl9/Ccl8/Cxcl10/Kng2/Ccl19/Cxcl12/Ang";9
"GO:0010517";"regulation of phospholipase activity";"5/415";"44/28905";0.113636363636364;7.91484118291347;5.53999864776486;0.00040800509104087;0.00382121959357405;0.0026163904907833;"Ccl5/Pla2r1/Lpar1/Agtr1a/Ang";5
"GO:0050764";"regulation of phagocytosis";"8/415";"123/28905";0.0650406504065041;4.53012048192771;4.73520076677266;0.000413238804956849;0.00386088815838911;0.00264355157200974;"Lbp/C3/Ptx3/Camk1d/Il2rg/Pycard/Fcer1g/Ptprc";8
"GO:1901739";"regulation of myoblast fusion";"4/415";"25/28905";0.16;11.1440963855422;6.124090147765;0.00041716985481534;0.00388358696614988;0.0026590934542081;"Cxcl9/Ccl8/Cxcl10/Cxcl12";4
"GO:0046718";"symbiont entry into host cell";"7/415";"94/28905";0.074468085106383;5.18674698795181;4.90702505125807;0.000418680394230739;0.00388358696614988;0.0026590934542081;"Gsn/Ifitm1/Ptx3/Trim30a/Agtr1a/Trim30b/Ciita";7
"GO:1903035";"negative regulation of response to wounding";"7/415";"94/28905";0.074468085106383;5.18674698795181;4.90702505125807;0.000418680394230739;0.00388358696614988;0.0026590934542081;"Vtn/Serping1/Kng2/Ptpn6/Wfdc1/Rgma/Extl3";7
"GO:0051100";"negative regulation of binding";"9/415";"155/28905";0.0580645161290323;4.04422852701127;4.58649552321369;0.000423066786057793;0.00390749189158166;0.00267546116562877;"B2m/Ifi207/Ifi203/Ifi205/Sp100/Mndal/Rgma/Itga4/Ifi206";9
"GO:0070588";"calcium ion transmembrane transport";"14/415";"338/28905";0.0414201183431953;2.88493619448207;4.20706754363956;0.000423277947924694;0.00390749189158166;0.00267546116562877;"Hpca/Atp1a2/Cxcl9/Cxcl10/Ccl19/Ank2/Rrad/Ptpn6/Agtr1a/Coro1a/Trpv3/Ednrb/Rem1/Ptprc";14
"GO:0000768";"syncytium formation by plasma membrane fusion";"6/415";"68/28905";0.0882352941176471;6.14564138908576;5.12714655630874;0.000436420228656147;0.00400017403896203;0.00273892066674699;"Cxcl9/Ccl8/Cxcl10/Stat1/Cxcl12/Mymk";6
"GO:0043903";"regulation of biological process involved in symbiotic interaction";"6/415";"68/28905";0.0882352941176471;6.14564138908576;5.12714655630874;0.000436420228656147;0.00400017403896203;0.00273892066674699;"Gsn/Ifitm1/Ptx3/Trim30a/Trim30b/Ciita";6
"GO:0140253";"cell-cell fusion";"6/415";"68/28905";0.0882352941176471;6.14564138908576;5.12714655630874;0.000436420228656147;0.00400017403896203;0.00273892066674699;"Cxcl9/Ccl8/Cxcl10/Stat1/Cxcl12/Mymk";6
"GO:0002724";"regulation of T cell cytokine production";"5/415";"45/28905";0.111111111111111;7.73895582329317;5.46018680240789;0.000453648846919751;0.00412873821149552;0.00282694860396308;"B2m/H2-D1/H2-Q6/H2-Q4/H2-Q7";5
"GO:0060193";"positive regulation of lipase activity";"5/415";"45/28905";0.111111111111111;7.73895582329317;5.46018680240789;0.000453648846919751;0.00412873821149552;0.00282694860396308;"Ccl5/Lpar1/Agtr1a/Nr1h3/Ang";5
"GO:0140632";"canonical inflammasome complex assembly";"5/415";"45/28905";0.111111111111111;7.73895582329317;5.46018680240789;0.000453648846919751;0.00412873821149552;0.00282694860396308;"Irgm1/Igtp/Trim30a/Irgm2/Pycard";5
"GO:0002444";"myeloid leukocyte mediated immunity";"9/415";"157/28905";0.0573248407643312;3.99270969227227;4.53803035208827;0.000464510375520019;0.00421766697772637;0.00288783816359864;"H2-D1/H2-Q6/Ace/C3/H2-Q4/H2-T23/H2-Q7/Myo1f/Fcer1g";9
"GO:0048754";"branching morphogenesis of an epithelial tube";"10/415";"191/28905";0.0523560209424084;3.6466283984104;4.42914197594797;0.000468400610598061;0.00424302941871967;0.00290520383647164;"Eng/Ccl11/Ar/Pgr/Cxcl12/Ctsh/Tcf21/Gpc3/Agtr1a/Fgf10";10
"GO:0072332";"intrinsic apoptotic signaling pathway by p53 class mediator";"7/415";"96/28905";0.0729166666666667;5.07868975903614;4.83113301685069;0.000475759203956929;0.00429961822641449;0.00294395021435227;"Ifi207/Ifi203/Steap3/Ifi205/Mndal/Pycard/Ifi206";7
"GO:0031346";"positive regulation of cell projection organization";"17/415";"467/28905";0.0364025695931477;2.53546090142153;4.03742507104513;0.000476936034482213;0.00430020648339673;0.00294435299412893;"Ngfr/Ntrk2/Ephb2/Ccl19/Cxcl12/Fzd4/Ptn/Pik3r1/Atp1b2/Scn1b/Camk1d/Alkal2/Ntrk1/Robo2/Tnik/Rgma/Ptk6";17
"GO:1905954";"positive regulation of lipid localization";"8/415";"126/28905";0.0634920634920635;4.42226047045324;4.64640735209529;0.000485566363861571;0.00433884409767735;0.00297080818313727;"Abca8a/C3/Pla2r1/Ikbke/Pltp/Nr1h3/Ces1d/Lipg";8
"GO:0003084";"positive regulation of systemic arterial blood pressure";"4/415";"26/28905";0.153846153846154;10.7154772937905;5.98158856977434;0.000487464532159106;0.00433884409767735;0.00297080818313727;"Eng/Rarres2/Ace/Hsd11b2";4
"GO:0016045";"detection of bacterium";"4/415";"26/28905";0.153846153846154;10.7154772937905;5.98158856977434;0.000487464532159106;0.00433884409767735;0.00297080818313727;"H2-D1/H2-Q6/H2-Q4/H2-Q7";4
"GO:0050927";"positive regulation of positive chemotaxis";"4/415";"26/28905";0.153846153846154;10.7154772937905;5.98158856977434;0.000487464532159106;0.00433884409767735;0.00297080818313727;"Vegfd/Cxcl12/Fgf10/Ntf3";4
"GO:0072677";"eosinophil migration";"4/415";"26/28905";0.153846153846154;10.7154772937905;5.98158856977434;0.000487464532159106;0.00433884409767735;0.00297080818313727;"Ccl11/Ccl5/Ccl8/Dapk2";4
"GO:1905952";"regulation of lipid localization";"10/415";"192/28905";0.0520833333333333;3.62763554216867;4.40893051651529;0.000487951701781191;0.00433884409767735;0.00297080818313727;"Abca8a/C3/Pla2r1/Agtr1a/Ikbke/Pltp/Nr1h3/Hrh2/Ces1d/Lipg";10
"GO:0001822";"kidney development";"14/415";"343/28905";0.0408163265306122;2.84288173100565;4.14387852055292;0.00048951476798959;0.00434275945546728;0.00297348903008645;"Col4a4/Ace/Osr2/Cdkn1c/Tcf21/Gpc3/Col4a3/Lamb2/Agtr1a/Tbc1d32/Fgf10/Robo2/Ednrb/Ift27";14
"GO:0032373";"positive regulation of sterol transport";"5/415";"46/28905";0.108695652173913;7.57071765322158;5.38279549821612;0.000503033951177429;0.00444231808939337;0.003041656864125;"Abca8a/Pltp/Nr1h3/Ces1d/Lipg";5
"GO:0032376";"positive regulation of cholesterol transport";"5/415";"46/28905";0.108695652173913;7.57071765322158;5.38279549821612;0.000503033951177429;0.00444231808939337;0.003041656864125;"Abca8a/Pltp/Nr1h3/Ces1d/Lipg";5
"GO:0006949";"syncytium formation";"6/415";"70/28905";0.0857142857142857;5.97005163511188;5.02466070461659;0.000510380379535517;0.00449692780875485;0.00307904815948054;"Cxcl9/Ccl8/Cxcl10/Stat1/Cxcl12/Mymk";6
"GO:0045582";"positive regulation of T cell differentiation";"8/415";"127/28905";0.062992125984252;4.387439521867;4.61742558027148;0.000511836162939982;0.00449950517784512;0.00308081288506458;"Ccl19/H2-DMa/Pnp/Socs1/H2-Aa/Il2rg/Actl6b/Ptprc";8
"GO:0044409";"symbiont entry into host";"7/415";"98/28905";0.0714285714285714;4.9750430292599;4.75732316166323;0.000538875123132653;0.0047083528386177;0.00322381095682853;"Gsn/Ifitm1/Ptx3/Trim30a/Agtr1a/Trim30b/Ciita";7
"GO:0032652";"regulation of interleukin-1 production";"8/415";"128/28905";0.0625;4.35316265060241;4.58874204413649;0.000539245167401148;0.0047083528386177;0.00322381095682853;"Ifi207/Ifi203/Ifi205/Ccl19/Mndal/Tmem106a/Pycard/Ifi206";8
"GO:0070664";"negative regulation of leukocyte proliferation";"8/415";"128/28905";0.0625;4.35316265060241;4.58874204413649;0.000539245167401148;0.0047083528386177;0.00322381095682853;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Ptpn6/Lst1/H2-Aa";8
"GO:0051897";"positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction";"10/415";"195/28905";0.0512820512820513;3.57182576459685;4.34909656111147;0.000550709545892649;0.00479762280070443;0.00328493413339475;"Ngfr/Ntrk2/Eng/Ccl5/Ccl19/Myorg/Cxcl12/Ptpn6/Hcls1/Extl3";10
"GO:0050926";"regulation of positive chemotaxis";"4/415";"27/28905";0.148148148148148;10.3186077643909;5.84663734149502;0.000565797171552829;0.00491798530239627;0.00336734638350542;"Vegfd/Cxcl12/Fgf10/Ntf3";4
"GO:0048565";"digestive tract development";"8/415";"129/28905";0.062015503875969;4.31941720369851;4.560351111695;0.000567829738481671;0.00492458616243746;0.00337186599485458;"Rarres2/Tcf21/Nkx2-3/Fgf10/Hrh2/Ednrb/Sox10/Ptk6";8
"GO:0002886";"regulation of myeloid leukocyte mediated immunity";"7/415";"99/28905";0.0707070707070707;4.92479006936838;4.72116685111167;0.000572836594118925;0.0049568947338971;0.00339398768586652;"H2-D1/H2-Q6/C3/H2-Q4/H2-T23/H2-Q7/Fcer1g";7
"GO:0045444";"fat cell differentiation";"12/415";"270/28905";0.0444444444444444;3.09558232931727;4.1753685343439;0.000580185518672053;0.00499029966001237;0.0034168600513229;"Gdf10/Rarres2/Runx1t1/Steap4/Psmb8/Cmklr1/Cebpd/Fndc5/Ebf2/Fgf10/Socs1/Selenbp1";12
"GO:0042326";"negative regulation of phosphorylation";"14/415";"349/28905";0.0401146131805158;2.79400697345255;4.06953653415939;0.000580467047226301;0.00499029966001237;0.0034168600513229;"Gbp4/Deptor/Ephb2/Pid1/Cdkn1c/Parp14/Ptpn6/Socs1/Ntf3/Samsn1/Pycard/Ptk6/Gadd45g/Ptprc";14
"GO:0043087";"regulation of GTPase activity";"13/415";"309/28905";0.0420711974110032;2.9302842437712;4.11722555041953;0.000581909885349591;0.00499029966001237;0.0034168600513229;"Ntrk2/Ccl11/Ccl5/Adap2/Ccl8/Ccl19/Arhgap15/Rasgrp2/Rgs10/Ntrk1/Rgma/Ntf3/Pycard";13
"GO:0019227";"neuronal action potential propagation";"3/415";"12/28905";0.25;17.4126506024096;6.8632501218074;0.000587018186480255;0.00499029966001237;0.0034168600513229;"Ntrk2/Atp1a2/Scn1b";3
"GO:0032224";"positive regulation of synaptic transmission, cholinergic";"3/415";"12/28905";0.25;17.4126506024096;6.8632501218074;0.000587018186480255;0.00499029966001237;0.0034168600513229;"Ngfr/Lama2/Adora2a";3
"GO:0098870";"action potential propagation";"3/415";"12/28905";0.25;17.4126506024096;6.8632501218074;0.000587018186480255;0.00499029966001237;0.0034168600513229;"Ntrk2/Atp1a2/Scn1b";3
"GO:1904415";"regulation of xenophagy";"3/415";"12/28905";0.25;17.4126506024096;6.8632501218074;0.000587018186480255;0.00499029966001237;0.0034168600513229;"Irgm1/Igtp/Irgm2";3
"GO:1904417";"positive regulation of xenophagy";"3/415";"12/28905";0.25;17.4126506024096;6.8632501218074;0.000587018186480255;0.00499029966001237;0.0034168600513229;"Irgm1/Igtp/Irgm2";3
"GO:0002700";"regulation of production of molecular mediator of immune response";"11/415";"233/28905";0.0472103004291846;3.28822586483272;4.2325749262658;0.000592412346308306;0.00502511174456256;0.00344069589868813;"B2m/H2-D1/H2-Q6/Ephb2/H2-Q4/H2-T23/H2-Q7/Tril/Pycard/Fcer1g/Ptprc";11
"GO:0034394";"protein localization to cell surface";"6/415";"72/28905";0.0833333333333333;5.80421686746988;4.92607175830134;0.000593739196882053;0.00502534620030587;0.00344085643062362;"Ephb2/Fgf7/Ank2/Fgf10/Astn2/Fcer1g";6
"GO:0019233";"sensory perception of pain";"7/415";"100/28905";0.07;4.8755421686747;4.68549334016182;0.000608477073534334;0.00513884131098429;0.00351856657552835;"Npy1r/Kcna2/Cxcl12/Ntrk1/Ndn/Grm8/Gip";7
"GO:0003073";"regulation of systemic arterial blood pressure";"8/415";"131/28905";0.0610687022900763;4.25347190287869;4.50442527512529;0.000628674429255102;0.00529784900296021;0.00362743920193977;"Eng/Rarres2/Ace/Ar/Ncald/Agtr1a/Ednrb/Hsd11b2";8
"GO:0060759";"regulation of response to cytokine stimulus";"9/415";"164/28905";0.0548780487804878;3.82228915662651;4.37450877343387;0.000636678152708161;0.00535363281451123;0.00366563439865843;"Irgm1/Igtp/Ifih1/Parp14/Irgm2/Ikbke/Isg15/Pycard/Ptprc";9
"GO:0072331";"signal transduction by p53 class mediator";"9/415";"165/28905";0.0545454545454545;3.79912376779847;4.35188579847506;0.000665053859816609;0.00558010483681268;0.00382069987738004;"Ifi207/Ifi203/Steap3/Ifi205/Sp100/Pla2r1/Mndal/Pycard/Ifi206";9
